Material,Plant,Storage Location,Movement type,Special Stock,Material Document,Material Doc.Item,Posting Date,Qty in unit of entry,Unit of Entry,Order,Cost Center
661587,1608,1111,201,,6911266052,1,3/12/2022,-1.00,EA,,6004561000
661587,1608,1111,201,,6911223774,1,3/9/2022,-2.00,EA,,6004510157
661587,1608,1111,201,,6911145348,1,3/3/2022,-1.00,EA,,6004510017
661587,1608,1111,201,,6911149233,1,3/3/2022,-1.00,EA,,6004510017
661587,1608,1111,201,,6911043509,1,2/25/2022,-1.00,EA,,6004510003
661587,1608,1111,201,,6911032525,2,2/24/2022,-1.00,EA,,6004560200
661587,1608,1111,201,,6910994806,1,2/22/2022,-1.00,EA,,6004510725
661587,1608,1111,201,,6910967985,1,2/21/2022,-2.00,EA,,6004510212
661587,1608,1111,201,,6910958729,7,2/19/2022,-1.00,EA,,6004510125
661587,1608,1111,201,,6910949711,2,2/18/2022,-4.00,EA,,6004510156
661587,1608,1111,201,,6910915567,2,2/16/2022,-4.00,EA,,6004510016
661587,1608,1111,201,,6910915639,2,2/16/2022,-7.00,EA,,6004510016
661587,1608,1111,201,,6910896845,2,2/15/2022,-6.00,EA,,6004510016
661587,1608,1111,201,,6910866555,1,2/12/2022,-2.00,EA,,6004510293
661587,1608,1111,201,,6910851524,2,2/11/2022,-10.00,EA,,6004510016
661587,1608,1111,201,,6910858641,1,2/11/2022,-1.00,EA,,6004510293
661587,1608,1111,201,,6910857850,2,2/11/2022,-2.00,EA,,6004510293
661587,1608,1111,201,,6910858643,3,2/11/2022,-1.00,EA,,6004510125
661587,1608,1111,201,,6910840131,2,2/10/2022,-1.00,EA,,6004510125
661587,1608,1111,201,,6910835718,8,2/10/2022,-2.00,EA,,6004510125
661587,1608,1111,201,,6910836102,10,2/10/2022,-1.00,EA,,6004510125
661587,1608,1111,201,,6910815819,4,2/9/2022,-1.00,EA,,6004570831
661587,1608,1111,201,,6910824057,1,2/9/2022,-3.00,EA,,6004510016
661587,1608,1111,201,,6910799370,1,2/8/2022,-2.00,EA,,6004510212
661587,1608,1111,201,,6910782642,1,2/7/2022,-1.00,EA,,6004570200
661587,1608,1111,201,,6910783866,1,2/7/2022,-1.00,EA,,6004560200
661587,1608,1111,201,,6910782648,2,2/7/2022,-7.00,EA,,6004510016
661587,1608,1111,201,,6910756907,1,2/4/2022,-2.00,EA,,6004510293
661587,1608,1111,201,,6910757466,3,2/4/2022,-1.00,EA,,6004510209
661587,1608,1111,201,,6910741522,1,2/3/2022,-2.00,EA,,6004560300
661587,1608,1111,201,,6910730952,3,2/2/2022,-2.00,EA,,6004510125
661587,1608,1111,201,,6910730832,1,2/2/2022,-4.00,EA,,6004510156
661587,1608,1111,201,,6910708025,4,2/1/2022,-2.00,EA,,6004510293
661587,1608,1115,201,,6910703671,1,2/1/2022,-1.00,EA,,6004560300
661587,1608,1115,201,,6910638007,1,1/27/2022,-1.00,EA,,6004560300
661587,1608,1117,201,,6910608219,4,1/26/2022,-2.00,EA,,6004560300
661587,1608,1111,201,,6910600683,1,1/25/2022,-1.00,EA,,6004510125
661587,1608,1111,201,,6910600328,2,1/25/2022,-1.00,EA,,6004510013
661587,1608,1111,201,,6910581002,2,1/24/2022,-3.00,EA,,6004510157
661587,1608,1111,201,,6910572107,4,1/24/2022,-2.00,EA,,6004510212
661587,1608,1111,201,,6910573671,2,1/24/2022,-1.00,EA,,6004570806
661587,1608,1111,201,,6910509246,5,1/19/2022,-1.00,EA,,6004510125
661587,1608,1111,201,,6910483220,1,1/17/2022,-2.00,EA,,6004510209
661587,1608,1111,201,,6910446587,3,1/13/2022,-1.00,EA,,6004510125
661588,1608,1111,201,,6912352102,1,6/2/2022,-2.00,EA,,6004560200
661588,1608,1111,201,,6912326285,1,6/1/2022,-2.00,EA,,6004560200
661588,1608,1111,201,,6912334558,1,6/1/2022,-2.00,EA,,6004560207
661588,1608,1111,201,,6912311300,1,5/31/2022,-1.00,EA,,6004510157
661588,1608,1111,201,,6912272115,2,5/27/2022,-1.00,EA,,6004560300
661588,1608,1111,201,,6912261018,1,5/26/2022,-1.00,EA,,6004510725
661588,1608,1111,201,,6912261503,1,5/26/2022,-1.00,EA,,6004510017
661588,1608,1111,201,,6912204931,2,5/23/2022,-1.00,EA,,6004560200
661588,1608,1111,201,,6912183193,1,5/20/2022,-2.00,EA,,6004560200
661588,1608,1111,201,,6912165689,2,5/19/2022,-2.00,EA,,6004560207
661588,1608,1111,201,,6912165501,2,5/19/2022,-2.00,EA,,6004560207
661588,1608,1111,201,,6912133421,1,5/17/2022,-2.00,EA,,6004560200
661588,1608,1111,201,,6912133091,1,5/17/2022,-2.00,EA,,6004560200
661588,1608,1111,201,,6912102684,1,5/15/2022,-1.00,EA,,6004560300
661588,1608,1111,201,,6912100062,2,5/14/2022,-2.00,EA,,6004560200
661588,1608,1117,201,,6912066795,1,5/12/2022,-4.00,EA,,6004560300
661588,1608,1111,201,,6912046202,1,5/10/2022,-7.00,EA,,6004510016
661588,1608,1111,201,,6912023655,1,5/9/2022,-1.00,EA,,6004510212
661588,1608,1111,201,,6912026695,1,5/9/2022,-1.00,EA,,6004510003
661588,1608,1111,201,,6912026698,2,5/9/2022,-1.00,EA,,6004510003
661588,1608,1111,201,,6911972747,2,5/4/2022,-1.00,EA,,6004510725
661588,1608,1111,201,,6911956817,1,5/3/2022,-1.00,EA,,6004560300
661588,1608,1111,201,,6911910496,1,4/29/2022,-1.00,EA,,6004510016
661588,1608,1111,201,,6911910494,1,4/29/2022,-1.00,EA,,6004560200
661588,1608,1111,201,,6911909282,1,4/29/2022,-1.00,EA,,6004510157
661588,1608,1111,961,,6911834324,3,4/25/2022,-10.00,EA,323648517,
661588,1608,1111,201,,6911788794,1,4/21/2022,-10.00,EA,,6004560200
661588,1608,1111,201,,6911757714,7,4/19/2022,-2.00,EA,,6004510293
661588,1608,1111,201,,6911758456,6,4/19/2022,-2.00,EA,,6004510293
661588,1608,1111,201,,6911742624,1,4/18/2022,-1.00,EA,,6004560200
661588,1608,1111,201,,6911721637,1,4/15/2022,-2.00,EA,,6004510003
661588,1608,1111,201,,6911626334,1,4/8/2022,-1.00,EA,,6004560300
661588,1608,1111,201,,6911556118,8,4/4/2022,-2.00,EA,,6004510016
661588,1608,1111,201,,6911451148,5,3/28/2022,-1.00,EA,,6004510016
661588,1608,1115,201,,6911443678,1,3/27/2022,-1.00,EA,,6004510017
661588,1608,1111,201,,6911346378,1,3/18/2022,-1.00,EA,,6004510017
661588,1608,1111,201,,6911332029,1,3/17/2022,-1.00,EA,,6004510157
661588,1608,1111,201,,6911335558,5,3/17/2022,-1.00,EA,,6004510016
661588,1608,1111,201,,6911302674,2,3/15/2022,-1.00,EA,,6004560200
661588,1608,1111,201,,6911301464,1,3/15/2022,-2.00,EA,,6004560200
661588,1608,1117,201,,6911270380,3,3/13/2022,-4.00,EA,,6004560300
661588,1608,1111,201,,6911266895,4,3/12/2022,-2.00,EA,,6004560200
661588,1608,1111,201,,6911260480,1,3/11/2022,-2.00,EA,,6004560300
661588,1608,1111,201,,6911226265,1,3/9/2022,-1.00,EA,,6004510212
661588,1608,1111,201,,6911225757,1,3/9/2022,-1.00,EA,,6004510003
661588,1608,1111,201,,6911101655,1,3/1/2022,-10.00,EA,,6004510004
661588,1608,1111,201,,6911043503,1,2/25/2022,-1.00,EA,,6004510016
661588,1608,1111,201,,6911032917,4,2/24/2022,-1.00,EA,,6004510017
661588,1608,1111,201,,6911032524,3,2/24/2022,-1.00,EA,,6004510017
661588,1608,1111,201,,6911032916,1,2/24/2022,-1.00,EA,,6004510017
661588,1608,1111,201,,6910967986,1,2/21/2022,-2.00,EA,,6004510212
661588,1608,1111,201,,6910959404,1,2/19/2022,-1.00,EA,,6004510212
661588,1608,1111,201,,6910929949,1,2/17/2022,-3.00,EA,,6004560200
661588,1608,1111,201,,6910932418,1,2/17/2022,-1.00,EA,,6004510293
661588,1608,1111,201,,6910909455,9,2/16/2022,-1.00,EA,,6004510142
661588,1608,1111,201,,6910915762,1,2/16/2022,-1.00,EA,,6004560300
661588,1608,1111,201,,6910915567,3,2/16/2022,-10.00,EA,,6004510016
661588,1608,1111,201,,6910915639,3,2/16/2022,-5.00,EA,,6004510016
661588,1608,1111,201,,6910896845,3,2/15/2022,-6.00,EA,,6004510016
661588,1608,1111,201,,6910851547,1,2/11/2022,-1.00,EA,,6004510125
661588,1608,1111,201,,6910851524,3,2/11/2022,-10.00,EA,,6004510016
661588,1608,1111,201,,6910836102,11,2/10/2022,-1.00,EA,,6004510125
661588,1608,1111,201,,6910824057,2,2/9/2022,-4.00,EA,,6004510016
661588,1608,1111,201,,6910782648,3,2/7/2022,-8.00,EA,,6004510016
661588,1608,1111,201,,6910758758,1,2/4/2022,-1.00,EA,,6004510005
661588,1608,1111,201,,6910757466,4,2/4/2022,-6.00,EA,,6004510209
661588,1608,1111,201,,6910741522,2,2/3/2022,-2.00,EA,,6004560300
661588,1608,1111,201,,6910665605,1,1/29/2022,-1.00,EA,,6004560300
661588,1608,1111,201,,6910574029,1,1/24/2022,-2.00,EA,,6004510115
661588,1608,1111,201,,6910531544,1,1/20/2022,-2.00,EA,,6004510125
661588,1608,1111,201,,6910500114,4,1/18/2022,-1.00,EA,,6004510212
661588,1608,1111,201,,6910483214,1,1/17/2022,-2.00,EA,,6004510209
661588,1608,1111,201,,6910445607,2,1/13/2022,-3.00,EA,,6004510156
661588,1608,1117,201,,6910417759,1,1/12/2022,-1.00,EA,,6004560200
661588,1608,1111,201,,6910430839,1,1/12/2022,-1.00,EA,,6004510115
661588,1608,1111,201,,6910419737,4,1/12/2022,-1.00,EA,,6004510125
661588,1608,1111,201,,6910401116,1,1/11/2022,-1.00,EA,,6004510209
661588,1608,1111,201,,6910376019,3,1/9/2022,-1.00,EA,,6004510017
661588,1608,1117,201,,6910371743,1,1/8/2022,-1.00,EA,,6004510016
661588,1608,1117,201,,6910371216,1,1/7/2022,-1.00,EA,,6004510016
661588,1608,1111,201,,6910340673,2,1/6/2022,-1.00,EA,,6004510205
661588,1608,1117,201,,6910324461,2,1/5/2022,-1.00,EA,,6004510016
661588,1608,1111,201,,6910325768,2,1/5/2022,-1.00,EA,,6004510205
661588,1608,1111,201,,6910318131,4,1/4/2022,-1.00,EA,,6004510017
661588,1608,1111,201,,6910318294,2,1/4/2022,-1.00,EA,,6004510293
661588,1608,1111,201,,6910318291,2,1/4/2022,-1.00,EA,,6004510125
661588,1608,1111,201,,6910306545,3,1/3/2022,-1.00,EA,,6004510293
661588,1608,1117,201,,6910302086,1,1/2/2022,-1.00,EA,,6004510016
661591,1608,1111,201,,6912352047,1,6/2/2022,-2.00,EA,,6004560200
661591,1608,1111,201,,6912328330,1,6/1/2022,-2.00,EA,,6004510120
661591,1608,1111,201,,6912328050,1,6/1/2022,-2.00,EA,,6004560200
661591,1608,1111,201,,6912292615,1,5/30/2022,-2.00,EA,,6004560200
661591,1608,1111,201,,6912272178,1,5/27/2022,-2.00,EA,,6004560207
661591,1608,1111,201,,6912261020,4,5/26/2022,-1.00,EA,,6004510120
661591,1608,1111,201,,6912035433,1,5/10/2022,-1.00,EA,,6004510003
661591,1608,1111,201,,6912003366,1,5/6/2022,-1.00,EA,,6004510017
661591,1608,1111,201,,6911908987,1,4/29/2022,-2.00,EA,,6004560207
661591,1608,1111,201,,6911909568,1,4/29/2022,-1.00,EA,,6004560200
661591,1608,1111,201,,6911834962,1,4/25/2022,-1.00,EA,,6004560200
661591,1608,1111,961,,6911834324,4,4/25/2022,-15.00,EA,323648517,
661591,1608,1111,201,,6911788794,2,4/21/2022,-5.00,EA,,6004560200
661591,1608,1111,201,,6911729986,2,4/16/2022,-1.00,EA,,6004510003
661591,1608,1111,201,,6911656963,3,4/11/2022,-1.00,EA,,6004560300
661591,1608,1111,201,,6911556118,9,4/4/2022,-2.00,EA,,6004510016
661591,1608,1115,201,,6911443712,1,3/27/2022,-1.00,EA,,6004510003
661591,1608,1115,201,,6911444638,1,3/27/2022,-2.00,EA,,6004560300
661591,1608,1115,201,,6911444635,1,3/27/2022,-2.00,EA,,6004510125
661591,1608,1115,201,,6911443713,1,3/27/2022,-1.00,EA,,6004510003
661591,1608,1115,201,,6911334617,1,3/17/2022,-1.00,EA,,6004510003
661591,1608,1111,201,,6911145732,1,3/3/2022,-1.00,EA,,6004510209
661591,1608,1111,201,,6911074351,1,2/28/2022,-2.00,EA,,6004510203
661591,1608,1111,201,,6911032918,4,2/24/2022,-1.00,EA,,6004510017
661591,1608,1111,201,,6910973736,1,2/21/2022,-1.00,EA,,6004510016
661591,1608,1111,201,,6910915567,4,2/16/2022,-2.00,EA,,6004510016
661591,1608,1111,201,,6910914037,1,2/16/2022,-2.00,EA,,6004510293
661591,1608,1111,201,,6910915639,4,2/16/2022,-5.00,EA,,6004510016
661591,1608,1111,201,,6910896845,4,2/15/2022,-3.00,EA,,6004510016
661591,1608,1111,201,,6910875999,1,2/14/2022,-1.00,EA,,6004510003
661591,1608,1117,201,,6910867164,1,2/12/2022,-3.00,EA,,6004510016
661591,1608,1111,201,,6910865288,2,2/12/2022,-1.00,EA,,6004510293
661591,1608,1111,201,,6910854122,1,2/11/2022,-1.00,EA,,6004510003
661591,1608,1111,201,,6910851524,4,2/11/2022,-7.00,EA,,6004510016
661591,1608,1117,201,,6910833246,1,2/10/2022,-2.00,EA,,6004560200
661591,1608,1115,201,,6910827262,1,2/9/2022,-2.00,EA,,6004560300
661591,1608,1111,201,,6910824057,3,2/9/2022,-4.00,EA,,6004510016
661591,1608,1117,201,,6910829585,1,2/9/2022,-3.00,EA,,6004560200
661591,1608,1117,201,,6910810388,3,2/8/2022,-1.00,EA,,6004510016
661591,1608,1111,201,,6910799369,1,2/8/2022,-2.00,EA,,6004510212
661591,1608,1111,201,,6910801910,1,2/8/2022,-1.00,EA,,6004510293
661591,1608,1111,201,,6910786241,1,2/7/2022,-1.00,EA,,6004570200
661591,1608,1111,201,,6910782648,4,2/7/2022,-3.00,EA,,6004510016
661591,1608,1111,201,,6910757466,5,2/4/2022,-4.00,EA,,6004510209
661591,1608,1111,201,,6910756909,1,2/4/2022,-1.00,EA,,6004510212
661591,1608,1111,201,,6910730840,2,2/2/2022,-1.00,EA,,6004510013
661591,1608,1117,201,,6910673281,1,1/31/2022,-1.00,EA,,6004560300
661591,1608,1115,201,,6910677232,1,1/31/2022,-3.00,EA,,6004510003
661591,1608,1111,201,,6910632006,1,1/27/2022,-1.00,EA,,6004510210
661591,1608,1111,201,,6910612329,5,1/26/2022,-1.00,EA,,6004510003
661591,1608,1117,201,,6910608219,5,1/26/2022,-3.00,EA,,6004560300
661591,1608,1111,201,,6910619524,3,1/26/2022,-1.00,EA,,6004510016
661591,1608,1111,201,,6910600685,1,1/25/2022,-1.00,EA,,6004510125
661591,1608,1111,201,,6910580784,1,1/24/2022,-1.00,EA,,6004510212
661591,1608,1111,201,,6910580860,1,1/24/2022,-1.00,EA,,6004510209
661591,1608,1111,201,,6910572209,3,1/24/2022,-1.00,EA,,6004510125
661591,1608,1117,201,,6910567104,1,1/23/2022,-1.00,EA,,6004560300
661591,1608,1117,201,,6910567204,3,1/23/2022,-1.00,EA,,6004510017
661591,1608,1117,201,,6910561058,1,1/21/2022,-3.00,EA,,6004560200
661591,1608,1111,201,,6910512495,1,1/19/2022,-1.00,EA,,6004510209
661591,1608,1117,201,,6910479097,1,1/16/2022,-1.00,EA,,6004560200
661591,1608,1115,201,,6910478867,4,1/16/2022,-1.00,EA,,6004510003
661591,1608,1117,201,,6910452629,1,1/14/2022,-1.00,EA,,6004560200
661591,1608,1117,201,,6910452625,1,1/14/2022,-3.00,EA,,6004510016
661591,1608,1111,201,,6910445607,3,1/13/2022,-7.00,EA,,6004510156
661591,1608,1111,201,,6910430839,2,1/12/2022,-1.00,EA,,6004510115
661591,1608,1117,201,,6910418222,1,1/12/2022,-1.00,EA,,6004560300
661591,1608,1111,201,,6910401335,1,1/11/2022,-1.00,EA,,6004510017
661591,1608,1117,201,,6910381100,1,1/10/2022,-1.00,EA,,6004560200
661591,1608,1117,201,,6910381094,1,1/10/2022,-2.00,EA,,6004560200
661591,1608,1117,201,,6910375894,1,1/9/2022,-1.00,EA,,6004560200
661591,1608,1117,201,,6910371210,1,1/8/2022,-1.00,EA,,6004510016
661591,1608,1111,201,,6910371983,1,1/8/2022,-2.00,EA,,6004510210
661591,1608,1111,201,,6910332070,1,1/5/2022,-2.00,EA,,6004560200
661591,1608,1111,201,,6910325767,3,1/5/2022,-1.00,EA,,6004510125
661591,1608,1117,201,,6910324461,3,1/5/2022,-1.00,EA,,6004510016
661591,1608,1111,201,,6910306548,1,1/3/2022,-1.00,EA,,6004510013
661592,1608,1111,201,,6912283800,2,5/29/2022,-1.00,EA,,6004560200
661592,1608,1111,201,,6912188626,1,5/21/2022,-2.00,EA,,6004560200
661592,1608,1117,961,,6912016302,3,5/9/2022,-3.00,EA,323749376,
661592,1608,1117,201,,6912008241,1,5/7/2022,-3.00,EA,,6004560200
661592,1608,1111,201,,6911984905,1,5/5/2022,-1.00,EA,,6004510017
661592,1608,1111,201,,6911957174,1,5/3/2022,-1.00,EA,,6004510017
661592,1608,1117,201,,6911914202,1,4/29/2022,-1.00,EA,,6004560200
661592,1608,1111,201,,6911627292,1,4/8/2022,-2.00,EA,,6004510156
661592,1608,1111,201,,6911626337,1,4/8/2022,-1.00,EA,,6004560300
661592,1608,1117,201,,6911541443,1,4/1/2022,-1.00,EA,,6004560200
661592,1608,1115,201,,6911427518,1,3/25/2022,-1.00,EA,,6004560300
661592,1608,1117,201,,6911426112,1,3/25/2022,-2.00,EA,,6004560200
661592,1608,1117,201,,6911377069,1,3/22/2022,-1.00,EA,,6004510016
661592,1608,1117,201,,6911290600,1,3/15/2022,-2.00,EA,,6004560200
661592,1608,1117,201,,6911264236,1,3/11/2022,-2.00,EA,,6004560200
661592,1608,1117,201,,6911229646,1,3/9/2022,-2.00,EA,,6004510016
661592,1608,1117,201,,6911135496,1,3/2/2022,-1.00,EA,,6004510016
661592,1608,1117,201,,6911063467,1,2/27/2022,-2.00,EA,,6004510016
661592,1608,1111,201,,6910896845,5,2/15/2022,-2.00,EA,,6004510016
661592,1608,1117,201,,6910829581,1,2/9/2022,-3.00,EA,,6004560200
661592,1608,1117,201,,6910738440,1,2/3/2022,-1.00,EA,,6004560200
661592,1608,1111,201,,6910632529,8,1/27/2022,-2.00,EA,,6004510125
661592,1608,1117,201,,6910608219,6,1/26/2022,-4.00,EA,,6004560300
661592,1608,1115,201,,6910478864,1,1/16/2022,-1.00,EA,,6004510017
661592,1608,1115,201,,6910478866,1,1/16/2022,-1.00,EA,,6004510017
661592,1608,1111,201,,6910464031,1,1/14/2022,-1.00,EA,,6004510125
661592,1608,1115,201,,6910430712,1,1/12/2022,-1.00,EA,,6004560300
661592,1608,1117,201,,6910327151,4,1/5/2022,-1.00,EA,,6004560300
661592,1608,1111,201,,6910302102,1,1/2/2022,-2.00,EA,,6004510132
661593,1608,1111,201,,6912280234,1,5/28/2022,-1.00,EA,,6004510156
661593,1608,1117,201,,6910608219,7,1/26/2022,-1.00,EA,,6004560300
661607,1608,9003,201,,6912293895,1,5/30/2022,-1.00,EA,,6004510156
661607,1608,9003,201,,6912115257,1,5/16/2022,-1.00,EA,,6004510210
661608,1608,9003,201,,6912115254,1,5/16/2022,-1.00,EA,,6004510210
661610,1608,9003,201,,6911787782,1,4/21/2022,-1.00,EA,,6004510212
661611,1608,9003,201,,6912365389,1,6/3/2022,-3.00,EA,,6004510003
664003,1608,1111,961,,6912053493,1,5/11/2022,-6.00,EA,323774153,
664004,1608,1111,961,,6912404595,1,6/7/2022,-6.00,EA,323878687,
664004,1608,1111,201,,6912393020,1,6/6/2022,-4.00,EA,,6004510017
664004,1608,1111,961,,6912165503,2,5/19/2022,-3.00,EA,323809366,
664004,1608,1111,201,,6911810501,3,4/22/2022,-3.00,EA,,6004510017
664004,1608,1111,961,,6911676690,1,4/12/2022,-4.00,EA,323683652,
664004,1608,1111,961,,6911609735,1,4/7/2022,-4.00,EA,323661873,
664004,1608,1111,201,,6911328265,2,3/17/2022,-5.00,EA,,6004510017
664004,1608,1111,201,,6911162475,1,3/4/2022,-6.00,EA,,6004510017
664004,1608,1111,201,,6911061082,1,2/26/2022,-10.00,EA,,6004510017
664004,1608,1111,961,,6911014288,1,2/23/2022,-4.00,EA,323513436,
666077,1608,1111,961,,6911601591,2,4/6/2022,-2.00,EA,323322968,
666864,1608,1115,201,,6911846935,5,4/26/2022,-1.00,EA,,6004510145
674773,1608,1111,201,,6911846935,3,4/26/2022,-4.00,EA,,6004510145
675342,1608,1115,201,,6911097751,1,3/1/2022,-3.00,EA,,6004510115
675342,1608,1115,201,,6910761712,1,2/4/2022,-5.00,EA,,6004510600
675342,1608,1115,201,,6910484331,1,1/17/2022,-6.00,EA,,6004510600
689836,1608,1111,201,,6911556551,5,4/4/2022,-6.00,EA,,6004510293
689836,1608,1111,201,,6911241566,1,3/10/2022,-14.00,EA,,6004510293
689836,1608,1111,201,,6910889352,1,2/15/2022,-15.00,EA,,6004510013
689836,1608,1111,201,,6910318136,6,1/4/2022,-14.00,EA,,6004510293
693187,1608,1111,201,,6912115339,2,5/16/2022,-14.00,EA,,6004510293
693187,1608,1111,201,,6910318136,3,1/4/2022,-14.00,EA,,6004510293
693188,1608,1111,201,,6912095971,1,5/13/2022,-7.00,EA,,6004510013
693188,1608,9003,201,,6912053491,1,5/11/2022,-7.00,EA,,6004510293
695601,1608,1117,961,,6912402761,16,6/7/2022,-2.00,EA,323859051,
695601,1608,1115,201,,6912404088,1,6/7/2022,-2.00,EA,,6004510017
695601,1608,1111,961,,6912393931,1,6/6/2022,-16.00,L,323651600,
695601,1608,1117,961,,6912379297,7,6/5/2022,-3.00,EA,323859053,
695601,1608,1117,961,,6912379286,4,6/5/2022,-3.00,EA,323859051,
695601,1608,1117,961,,6912362997,3,6/3/2022,-3.00,EA,323859051,
695601,1608,1117,961,,6912363303,4,6/3/2022,-5.00,EA,323859044,
695601,1608,1115,201,,6912364606,1,6/3/2022,-1.00,EA,,6004510003
695601,1608,1111,201,,6912332924,1,6/1/2022,-1.00,EA,,6004510293
695601,1608,1117,961,,6912322845,2,6/1/2022,-1.00,EA,323751204,
695601,1608,1117,961,,6912322808,7,6/1/2022,-2.00,EA,323833874,
695601,1608,1117,961,,6912289501,7,5/30/2022,-1.00,EA,323769478,
695601,1608,1117,961,,6912281209,2,5/28/2022,-3.00,EA,323742642,
695601,1608,1117,961,,6912279762,6,5/28/2022,-3.00,EA,323769478,
695601,1608,1117,961,,6912279768,5,5/28/2022,-3.00,EA,323769478,
695601,1608,1111,201,,6912280831,1,5/28/2022,-1.00,L,,6004510293
695601,1608,1117,961,,6912213499,1,5/24/2022,-1.00,EA,323751204,
695601,1608,1117,961,,6912213606,10,5/24/2022,-5.00,EA,323769478,
695601,1608,1117,961,,6912194128,1,5/23/2022,-1.00,EA,323751204,
695601,1608,1117,961,,6912189676,1,5/22/2022,-1.00,EA,323820394,
695601,1608,1117,961,,6912192610,6,5/22/2022,-2.00,EA,323746296,
695601,1608,1117,961,,6912193266,5,5/22/2022,-16.00,L,323769478,
695601,1608,1117,961,,6912193269,11,5/22/2022,-3.00,EA,323769478,
695601,1608,1117,961,,6912193632,1,5/22/2022,-1.00,EA,323749376,
695601,1608,1117,961,,6912171351,5,5/19/2022,-1.00,EA,323769478,
695601,1608,1117,961,,6912138540,9,5/18/2022,-3.00,EA,323742642,
695601,1608,1117,961,,6912136077,10,5/17/2022,-3.00,EA,323769478,
695601,1608,1111,201,,6912115922,2,5/16/2022,-1.00,EA,,6004510017
695601,1608,1117,961,,6912118370,1,5/16/2022,-1.00,EA,323801556,
695601,1608,1117,961,,6912104095,8,5/15/2022,-4.00,EA,323746296,
695601,1608,1111,201,,6912100066,1,5/14/2022,-1.00,EA,,6004510293
695601,1608,1111,201,,6912088096,1,5/13/2022,-1.00,EA,,6004510293
695601,1608,1117,961,,6912098473,8,5/13/2022,-2.00,EA,323746296,
695601,1608,1117,961,,6912066794,11,5/12/2022,-2.00,EA,323746296,
695601,1608,1117,961,,6912066842,7,5/12/2022,-2.00,EA,323769478,
695601,1608,1115,201,,6912054629,1,5/11/2022,-1.00,EA,,6004510017
695601,1608,1117,961,,6912032636,5,5/10/2022,-3.00,EA,323742642,
695601,1608,1117,961,,6912016236,11,5/9/2022,-4.00,EA,323746296,
695601,1608,1117,961,,6912011027,17,5/8/2022,-2.00,EA,323746296,
695601,1608,1117,961,,6912008361,7,5/7/2022,-3.00,EA,323742642,
695601,1608,1117,961,,6911994390,8,5/6/2022,-2.00,EA,323746296,
695601,1608,1117,961,,6911961688,2,5/3/2022,-2.00,EA,323751204,
695601,1608,1117,961,,6911962646,12,5/3/2022,-9.00,EA,323742649,
695601,1608,1117,961,,6911962616,9,5/3/2022,-2.00,EA,323746296,
695601,1608,1117,961,,6911935022,15,5/2/2022,-5.00,EA,323742642,
695601,1608,1117,961,,6911935010,15,5/2/2022,-5.00,EA,323742649,
695601,1608,1117,961,,6911924570,9,5/1/2022,-4.00,EA,323746296,
695601,1608,1117,961,,6911914205,2,4/29/2022,-8.00,EA,323648514,
695601,1608,1117,961,,6911857495,16,4/26/2022,-2.00,EA,323649799,
695601,1608,1117,961,,6911819913,14,4/23/2022,-4.00,EA,323649825,
695601,1608,1117,961,,6911819902,1,4/23/2022,-1.00,EA,323649830,
695601,1608,1117,961,,6911815001,16,4/22/2022,-5.00,EA,323649799,
695601,1608,1117,201,,6911749385,1,4/19/2022,-2.00,EA,,6004510017
695601,1608,1117,961,,6911732302,7,4/17/2022,-2.00,EA,323680370,
695601,1608,1115,201,,6911711594,1,4/14/2022,-1.00,EA,,6004510003
695601,1608,1117,961,,6911717666,16,4/14/2022,-7.00,EA,323649825,
695601,1608,1117,961,,6911704453,4,4/14/2022,-3.00,EA,323649799,
695601,1608,1117,961,,6911685483,1,4/13/2022,-1.00,EA,323649830,
695601,1608,1117,961,,6911668350,11,4/12/2022,-3.00,EA,323680370,
695601,1608,1117,961,,6911650669,11,4/11/2022,-5.00,EA,323649825,
695601,1608,1117,961,,6911644820,7,4/10/2022,-5.00,EA,323649825,
695601,1608,1115,201,,6911631731,1,4/8/2022,-1.00,EA,,6004510003
695601,1608,1117,961,,6911547675,2,4/3/2022,-5.00,EA,323649799,
695601,1608,1117,201,,6911550249,1,4/3/2022,-1.00,EA,,6004510003
695601,1608,1117,961,,6911547329,1,4/2/2022,-1.00,EA,323649830,
695601,1608,1117,961,,6911533039,2,4/1/2022,-3.00,EA,323649805,
695601,1608,1115,201,,6911444636,1,3/27/2022,-1.00,EA,,6004510003
695601,1608,1117,961,,6911445113,9,3/27/2022,-3.00,EA,323562795,
695601,1608,1117,961,,6911438837,36,3/26/2022,-6.00,EA,323527235,
695601,1608,1117,961,,6911438780,11,3/26/2022,-3.00,EA,323562795,
695601,1608,1117,961,,6911409421,8,3/24/2022,-3.00,EA,323562795,
695601,1608,1117,961,,6911409036,1,3/24/2022,-1.00,EA,323533971,
695601,1608,1117,961,,6911360441,1,3/21/2022,-3.00,EA,323562795,
695601,1608,1117,961,,6911327216,5,3/17/2022,-16.00,L,323582106,
695601,1608,1117,201,,6911310718,1,3/16/2022,-1.00,EA,,6004510016
695601,1608,1117,961,,6911290683,9,3/15/2022,-2.00,EA,323562795,
695601,1608,1117,961,,6911268257,9,3/13/2022,-16.00,L,323574608,
695601,1608,1117,961,,6911268252,39,3/13/2022,-5.00,EA,323527235,
695601,1608,1117,961,,6911248295,2,3/10/2022,-5.00,EA,323532479,
695601,1608,1111,201,,6911241109,1,3/10/2022,-1.00,EA,,6004510003
